date_id,shop_id,item_id,item_price,date_block_num,item_cnt_day
937,58,2744,498,32,1
30,28,19597,149,0,1
875,50,6285,349,30,1
50,29,14004,249,2,1
965,15,3364,1198.5,32,1
263,17,7213,899,9,1
607,22,20949,5,21,7
201,53,3367,1199,6,1
199,6,8571,299,6,1
298,47,2062,699,11,1
24,26,19702,399,2,1
739,31,7003,399,24,1
869,42,3552,2599,28,1
754,18,4355,2399,25,1
385,16,1511,799,13,1
841,25,10454,772.3333333,27,3
53,27,8921,299,1,1
178,12,17713,799,5,1
415,2,1480,499,13,1
632,52,994,58,22,1
415,31,17148,149,14,1
77,41,6998,549,3,2
149,56,22112,349,5,1
666,43,2252,419,22,1
55,16,3686,675,2,1
118,37,4163,1590,3,1
6,32,12172,499,0,1
328,58,7942,14490,11,1
1000,5,3851,1199,33,1
328,16,1495,599,11,1
263,57,9172,349,8,1
569,51,16439,70,19,1
381,43,17521,349,13,1
10,1,12550,75,0,1
18,59,9336,399,0,1
242,57,7979,699,9,1
727,42,7927,2233,23,1
264,15,19709,149,9,1
354,10,16014,204,11,1
178,31,16416,149,6,1
1031,48,15780,229,33,1
239,59,18230,299,9,1
696,31,8765,299,22,1
294,51,2730,347,9,1
76,31,12539,299,3,1
203,57,2766,549,7,1
384,54,6472,699,12,1
272,42,3329,2499,8,1
394,30,9507,149,13,1
327,14,2806,299,11,1
788,28,21427,169,25,1
509,6,6295,58,16,1
204,31,5823,2599,6,1
737,5,1467,1199,24,1
241,17,11457,349,8,1
376,54,3476,799,12,1
996,12,13753,347,32,1
272,31,16540,349,8,1
178,24,21588,299,7,1
879,22,17261,449,28,1
513,57,2406,28,16,1
145,54,5359,299,6,1
379,5,19698,349,12,1
8,22,4161,899,0,2
483,38,3423,999,15,1
13,15,2680,899,1,1
668,47,4477,899,21,1
422,28,22141,399,13,1
839,53,20949,5,28,3
395,17,10967,149,13,1
628,39,1201,299,20,1
692,52,10480,549,23,1
364,54,20607,799,11,1
511,15,3364,799,17,1
231,31,18099,299,8,1
667,26,1569,2999,23,1
658,29,10855,299,21,1
240,58,18699,149,8,1
361,16,1811,1609,11,1
20,32,7118,224.5,0,1
904,57,4085,449,29,1
446,35,6540,899,15,1
17,30,13879,169,0,1
81,28,12718,299,2,1
482,46,6090,999,16,1
814,38,3731,1923.691358,27,81
602,55,3339,1499,20,3
1002,25,20274,49,33,1
725,15,1673,399,23,1
1,27,5045,299,0,1
300,15,5946,299,9,1
240,19,8242,199,7,1
807,25,20609,1099,26,1
180,50,20949,5,6,4
54,31,7221,675,2,1
420,38,18958,449,15,1
2,28,4565,299,0,1
390,31,1921,249,13,1
300,22,15992,499,11,1
242,57,20307,799,7,1
358,24,2331,2799,11,1
264,54,1416,1499,8,1
536,54,8635,149,17,1
602,27,5572,1490,20,1
750,47,15503,599,25,2
514,5,1905,249,17,1
542,6,2761,498,18,1
116,10,5822,925,4,1
266,2,3870,139,9,1
272,21,3336,2499,9,1
737,35,2244,299,24,1
808,44,15287,1099,27,1
369,25,21408,199,12,1
330,46,3933,1999,11,1
148,21,4551,299,5,-1
421,18,4248,1499,14,1
746,28,6457,699,24,1
697,44,17659,2999,23,1
265,50,3626,299,9,1
393,31,11343,98,13,1
293,55,2264,999,9,2
539,31,14167,249,17,1
353,7,21487,949,11,2
302,42,3708,2374,11,4
370,50,7894,1490,12,1
140,25,21471,1299,5,1
242,25,413,249,9,1
28,37,8562,249,2,1
300,22,5070,1032,9,1
180,24,19860,149,5,1
930,47,7233,599,30,1
423,29,4691,699,13,1
112,41,2316,399,4,1
880,37,5747,999,29,1
328,19,6909,899,11,1
58,28,970,279,3,1
868,27,22102,1250,29,1
787,5,16159,799,25,1
272,56,4623,299,10,1
6,21,19413,399,0,1
940,42,839,3300,31,1
140,42,1987,299.5,5,2
327,50,6111,298,11,1
361,5,15104,1289,11,1
24,56,16189,249,0,1
656,59,5202,799,21,1
138,25,4481,899,5,1
444,54,4836,1854,14,2
503,27,21655,199,16,1
601,7,11306,399,21,1
813,35,3842,2799,26,1
83,46,19415,649,4,1
758,55,581,172,25,1
50,59,20087,149,2,1
16,6,18415,2699,0,1
19,27,4474,899,1,2
83,54,20309,349,4,2
1,15,14833,189,0,1
20,31,7171,1699,0,1
598,2,5822,1049,20,1
818,51,9541,244,26,1
206,56,12785,199,6,1
935,35,21420,149,32,1
208,59,18474,199,7,1
631,52,19068,149,20,1
239,30,4828,1045.66,7,1
724,35,5490,1449,23,1
993,48,8335,449,32,1
207,38,16454,399,8,2
656,42,10435,399,22,1
606,10,9986,194,21,1
299,24,14541,549,9,1
141,28,20949,5,5,12
87,28,16526,149,4,1
176,17,3320,1999,7,1
939,57,20099,99,30,1
271,19,10919,149,10,1
323,46,19687,399,11,1
300,16,14389,149,10,1
262,3,3556,899,8,1
171,4,4809,299,5,1
607,57,13058,399,20,1
720,45,3340,1499,23,1
565,25,10455,399.2,19,1
392,58,3077,799,13,1
234,10,8888,110,7,1
333,19,464,299,11,1
267,28,2892,999,10,1
390,5,6466,699,14,1
736,31,6503,1799,24,2
1033,25,6356,349,33,1
819,31,12552,199,26,1
58,57,21705,399,2,1
417,27,9146,399,14,1
88,57,4163,1590,4,1
481,48,18452,199,15,1
842,44,14258,299,27,1
540,31,20091,149,18,2
171,18,7066,398,6,1
353,56,5500,1499,11,1
114,53,21565,349,3,1
657,55,658,172,22,1
965,55,16366,208,31,1
969,12,13370,299,32,1
332,16,4248,1499,11,1
8,51,15211,88,0,1
234,47,1987,599,8,1
453,28,21783,149,15,1
746,31,6185,499,25,1
8,28,13188,349,0,1
391,58,14259,199,13,1
514,37,18362,449,17,1
211,4,6091,999,8,1
114,21,6501,699,3,1
112,45,19415,649,4,1
89,57,6595,549,2,1
690,25,7497,449,23,1
263,58,18122,349,9,1
841,47,4806,99,28,1
270,31,19070,149,9,1
14,54,22014,399,0,1
242,51,16454,265,9,1
333,31,4035,449.5,11,1
536,54,2814,899,17,1
688,25,13159,139,23,1
910,31,11688,149,30,1
694,48,10498,999,23,1
180,31,16057,619,7,1
423,18,10498,899,13,1
211,51,15010,158,7,1
172,25,6738,699,5,1
77,16,13351,70,2,3
909,38,4962,298,30,1
82,18,3828,299,2,1
292,42,3689,899,9,1
1002,31,14458,299,32,1
636,25,9920,149,21,1
481,7,4628,299,15,1
569,25,6847,299,18,1
869,51,2252,263,28,1
659,57,8766,149,21,1
362,28,11348,148,11,1
205,45,12386,199,6,1
360,31,14842,199,11,2
208,13,7259,203,8,1
694,25,10626,850,23,1
23,25,17198,399,1,1
874,31,17660,2999,29,2
875,21,18910,499,29,1
903,27,5011,499,30,1
483,59,19171,199,16,1
448,3,9512,399,15,1
694,50,20604,1999,23,1
847,38,21619,499,28,1
12,0,3045,1901,0,1
475,48,1855,1199,16,1
511,25,7007,1999,17,1
599,18,2678,999,19,1
390,19,14932,699,14,1
146,57,16973,399,4,1
717,19,14142,399,23,1
238,31,12785,199,7,1
480,49,16029,1299,15,1
293,31,10298,399,10,11
903,27,7856,1199,30,1
298,42,3734,2599,10,1
667,42,3733,3071.676056,22,142
85,22,19990,438.6,2,1
366,31,7881,1390,12,1
721,34,13444,21990,23,1
269,31,21399,349,10,1
76,54,1010,449,3,1
1033,38,4385,599,33,1
30,57,14752,399,2,2
690,12,1282,299,23,1
662,6,16700,599,22,1
116,25,9565,99,5,1
114,57,11169,349,5,1
999,26,17481,549,33,1
89,54,18459,299,4,1
564,15,16958,699,19,1
513,58,7798,2799,16,2
265,43,2810,1999,8,1
81,25,2639,399,2,1
448,21,7018,1199,14,2
972,35,19650,499,31,1
994,19,2652,349,33,1
662,37,11788,169,21,1
300,24,17958,699,11,1
505,35,22021,199,17,1
292,17,1849,1199,10,1
597,42,6285,299,19,1
849,31,15472,549,27,1
325,29,3007,1790,10,1
325,54,16850,549,11,1
203,7,13998,149,7,1
76,16,16219,399,3,1
576,30,2574,399,19,1
566,19,7894,1490,19,1
1025,18,3148,1850,33,1
300,57,16859,198,10,1
475,31,18553,149,16,1
173,51,14439,78,5,1
515,28,7834,799,17,2
484,12,2763,1599,15,1
630,42,12214,3999,21,1
30,47,17710,1499,0,1
173,25,14690,199,6,1
21,42,4372,1998.5,0,1
541,28,2755,999,17,1
569,29,16017,349,19,1
84,23,12906,1199,2,1
81,21,8211,199,2,1
656,33,2799,499,21,1
910,31,18457,349,30,1
210,50,11078,199,6,1
145,31,1905,249,5,1
9,28,9043,399,0,2
725,43,2293,999,23,2
119,57,957,399,4,3
269,53,6498,699,8,1
199,6,5821,599,7,1
263,15,4809,299,9,1
664,38,13498,20990,22,1
930,28,32,149,31,1
28,54,3186,598.75,1,2
20,54,14447,499,1,1
601,51,12833,260,21,1
332,7,6501,699,10,1
240,19,2931,99,9,1
301,46,10292,99,10,1
996,14,16056,899,33,1
415,38,22145,549,14,1
787,21,10993,49,27,1
237,18,3076,799,8,1
6,3,9043,399,0,1
149,24,12734,349,6,1
239,43,6390,749,7,4
323,31,6433,449,10,1
75,43,2304,1999,2,1
142,35,12908,359,5,1
271,56,6343,299,8,1
352,31,11448,149,11,1
1000,16,16108,299,33,1
81,51,1904,159,2,1
83,54,8922,299,2,1
265,53,6389,749,8,1
692,5,15306,1099,23,1
604,6,10435,399,21,1
967,18,14803,759,33,1
756,27,3557,1999,25,1
377,38,15524,199,13,1
722,31,10680,400,23,1
631,14,16790,2199,20,1
1022,47,15256,399,33,1
759,30,14845,229,25,7
50,23,11394,249,1,1
209,57,15063,449,7,1
787,27,3329,1199,27,1
596,37,12815,1099,20,1
786,52,16110,3999,25,1
331,4,2916,2999,11,1
816,27,5242,1999,28,1
454,15,3734,2599,15,1
89,53,16167,658.5,3,1
385,15,6661,599,12,1
27,22,15038,390,0,2
630,25,4233,899,21,1
698,58,14227,99,23,-1
564,59,19985,649,18,1
357,30,8858,549,11,1
262,29,6639,1498,9,-1
2,15,17472,349,0,1
267,54,17473,299,10,1
445,15,10388,199,15,-1
601,21,11054,399,20,1
474,21,19034,761.21,16,1
633,25,5241,1499,20,1
535,39,14391,199,18,1
83,21,3149,1850,2,1
440,25,16315,949,14,1
363,27,8815,129,11,1
180,50,12678,399,5,1
972,25,13703,1499,31,1
909,58,17897,479,31,1
237,28,11669,199,7,1
630,30,2808,999,21,1
733,33,11576,99,24,1
907,57,4063,249,31,1
180,15,16708,498,6,1
116,28,410,250,3,1
291,54,21884,349,9,1
210,54,7054,799,8,1
742,31,16700,599,24,1
86,22,6466,699,3,1
206,47,3719,599,7,1
389,50,10991,149,13,1
111,28,16736,399,4,2
510,42,6687,599,18,1
968,25,5672,3590,33,1
232,38,11415,149,7,1
939,25,21528,49,31,1
25,31,13039,149,0,1
739,41,14423,549,24,1
690,54,6503,1499,22,1
420,18,10678,999,15,1
324,31,18186,299,10,1
272,25,21448,199,9,1
873,25,67,99,29,1
445,28,3365,799,14,1
298,27,1440,1500,10,2
737,43,7085,699,24,1
75,32,15556,349,3,1
24,28,7894,1490,2,1
1032,24,1586,5999,33,2
752,28,10930,199,25,1
598,56,11430,149,19,1
389,59,5671,2690,12,1
662,14,1549,4999,22,4
149,52,15703,149,6,1
536,6,20610,799,18,1
75,42,7334,249,3,1
271,59,1448,599,10,1
697,42,9355,349,23,1
58,31,15060,399,2,1
967,53,5323,299,31,1
819,25,11927,599,27,2
480,17,17785,149,15,1
81,12,17070,399,3,1
451,15,10051,149,14,1
416,58,20949,5,14,4
267,21,1849,1199,10,1
507,50,1823,49,17,1
19,25,8328,399,1,1
75,6,13354,30,3,2
301,25,21921,349,11,1
368,27,1513,2599,12,2
606,44,9589,149,20,1
814,51,2969,24.89,28,2
270,42,11341,249,8,1
663,48,18843,99,22,1
177,57,4032,974.25,7,1
666,21,11658,499,21,1
83,27,8484,349,2,1
781,25,14020,149,26,1
545,24,18685,199,18,1
210,43,7098,999,8,1
423,52,4477,899,14,1
936,31,13511,1499,31,1
664,56,9053,74.5,21,1
781,54,6498,249.5,25,1
15,29,6475,299,1,1
390,25,17427,549,14,1
573,30,3695,899,20,1
170,42,14429,298.95,5,2
58,31,14523,149,1,1
634,58,21408,199,20,1
241,29,12860,149,8,1
941,19,13213,349,30,1
142,46,15044,699,4,2
661,31,1384,699,22,2
753,26,19794,299,24,1
297,50,3734,2599,11,1
55,44,5822,1049,1,1
323,22,7360,148,11,1
665,47,3733,3199,23,1
24,1,11030,77,1,1
395,57,15023,149,13,1
331,57,20327,349,11,1
149,51,7895,639,5,1
632,54,11533,549,22,1
451,44,13027,199,15,1
417,45,16983,399,13,1
370,41,19200,149,12,1
478,4,5270,799,15,1
75,25,1408,1249,2,1
265,27,5897,2299,9,1
844,47,22088,119,27,5
241,2,2071,799,7,1
909,28,17625,299,29,1
359,16,11592,399,11,1
57,31,11221,149,3,1
211,57,15734,149,8,1
874,47,12081,399,28,1
201,24,6642,349,7,1
450,3,2806,299,14,1
572,28,13058,399,19,1
87,15,2703,599,3,1
565,57,3634,2599,18,1
178,24,2398,599,5,3
606,54,15135,199,19,1
451,22,5030,498,14,1
663,30,20949,5,22,9
755,42,17365,169,26,1
447,56,3475,799,14,1
384,35,11126,98,13,1
8,28,16742,149,0,1
872,48,15856,899,28,1
52,0,5228,177,1,1
75,35,16581,399,3,1
421,6,6892,299,14,1
663,25,21272,449,23,1
752,7,6504,2499,24,1
299,53,9781,399,10,1
634,26,14846,229,21,1
602,28,5643,2590,19,1
389,43,18117,199,14,1
964,45,3445,1052.13,31,1
294,44,17254,799,9,1
506,56,10718,399,16,1
782,18,20335,1099,25,1
324,12,2267,2599,11,1
144,30,16678,199,4,1
508,28,258,249,17,1
329,31,10841,149,11,1
513,31,1007,599,17,1
849,31,9799,99,29,1
366,27,6555,599,12,1
604,54,10253,299,21,1
331,25,13617,399,11,1
266,25,3331,1199,8,6
448,57,19900,169,14,1
50,25,471,399,1,1
728,46,7791,1407.84,23,1
22,54,11618,349,1,1
371,35,3432,549,12,1
80,19,4723,299,2,1
605,33,3312,199,19,1
728,25,5114,1189,23,1
871,10,11930,178.36,29,1
570,27,18827,99,19,1
444,43,15740,199,15,2
54,31,17198,399,2,1
904,28,18849,99,29,1
732,54,9794,749,24,1
300,42,21876,149,11,1
506,24,1448,479,16,1
373,54,3184,1799,12,1
112,26,5916,649,4,1
575,31,792,979,19,1
781,38,6092,1199,25,2
906,26,3688,2299,31,1
504,13,21379,945,16,1
509,18,4717,299,18,1
813,57,12039,28,28,1
303,25,1512,2599,9,3
760,53,12515,499,26,1
573,28,5242,2599,18,1
484,50,14334,399,15,1
841,14,20949,5,28,4
21,1,6608,840,0,1
873,57,12081,399,29,2
450,57,1015,449,15,1
970,31,11248,169,31,1
20,31,4790,599,1,1
786,57,13697,899,25,1
115,53,2316,399,4,1
176,54,4249,1599,6,1
754,29,8391,449,26,1
637,21,18417,199,22,1
208,25,6156,110.6,8,1
840,31,4896,7999,28,1
732,27,4870,999,24,7
786,25,2954,666,27,1
17,32,20948,899,0,1
391,27,6472,349.5,12,1
296,57,11023,449,10,1
89,38,14752,399,2,1
28,31,14215,299,0,1
240,19,4904,399,9,1
760,45,22076,58,24,1
747,27,19175,2299,25,1
82,54,17460,349,2,1
575,22,19093,299,20,1
270,46,18218,199,10,1
366,18,1512,2599,12,2
21,37,21447,749,0,1
16,54,18612,399,1,1
25,26,2308,799,0,1
631,26,14419,629,21,1
476,19,20124,349,16,1
362,15,6501,349.5,11,1
846,53,11711,399,29,1
760,31,18253,299,26,1
479,47,4244,699,15,1
176,42,11475,349,7,1
810,47,1555,1799,26,1
967,3,5643,2290,31,1
58,53,18362,399,3,1
637,28,12062,149,22,1
237,53,3316,799,7,1
29,37,6477,170.92,2,1
20,28,8311,399,1,1
447,56,11206,149,14,1
607,51,4964,2456,20,1
19,56,2417,349,0,1
992,19,13294,429,32,1
300,30,6474,399,9,1
148,38,13489,13490,6,1
14,52,20948,899,0,1
998,2,4838,1399,33,1
303,30,9921,349,9,1
13,18,13480,12990,1,1
272,17,2269,799,10,5
743,55,9458,220,24,1
754,27,20448,399,24,1
296,47,8790,299,9,1
296,57,17137,149,9,1
903,31,20866,699,30,1
729,17,6503,1799,23,1
514,57,6738,299,17,1
605,28,14831,699,19,1
478,31,10777,399,16,1
657,54,13893,199,22,1
941,56,6064,749.47,31,1
694,7,20608,1399,22,1
303,18,10961,349,11,1
901,22,3823,299,30,1
382,28,11670,149,12,1
199,56,7375,299,7,1
25,57,4333,1259,2,1
363,31,15016,249,11,1
211,43,4282,340.85,8,1
997,42,20866,699,33,1
698,31,1905,249,23,2
80,28,18473,199,2,1
420,6,5897,1609,15,1
417,21,5323,299,13,1
263,38,14247,199,8,1
508,21,11664,299,16,1
697,28,21404,149,22,2
845,47,4365,1398.5,29,1
576,26,17010,599,19,1
88,31,6500,699,2,2
18,0,22087,44,1,2
6,37,1782,599,0,1
443,43,18593,349,14,1
179,35,2333,549,7,1
208,25,2458,299,6,1
207,45,11812,299,8,1
780,58,22162,399,25,2
657,47,15995,2099,22,1
506,35,3076,799,16,1
447,30,18622,169,15,1
270,28,5059,1149,10,1
453,52,2831,899,14,1
269,51,10754,58,9,1
119,50,1767,299,4,1
631,38,6488,499,20,1
144,59,17811,99,5,1
293,31,14247,199,9,1
423,38,16662,149,15,1
77,15,12485,199,3,1
538,35,17096,399,17,1
382,37,5283,199,13,1
266,37,11145,199,8,1
731,52,4904,399,24,1
150,24,4251,399,6,1
391,31,19993,174,13,1
12,52,98,399,0,1
754,42,2445,449.37,26,1
664,22,2286,2899,22,1
604,28,10293,699,21,1
729,25,6057,299,23,1
367,31,10736,299,12,1
8,12,11365,1148,0,5
83,41,4241,499.5,2,1
392,7,12352,149,13,1
567,6,9054,299,19,1
510,57,21347,399,18,1
327,15,7070,599,10,1
171,10,9711,214,5,1
58,15,1800,274.5,2,1
172,7,1028,299,6,1
82,45,7347,249,2,1
9,0,1481,1638,0,2
146,27,12169,649,6,1
86,31,19790,1299,2,1
297,46,2915,2999,11,1
300,30,2244,299,11,1
324,45,14841,199,11,1
871,12,13754,177.5,28,12
386,28,10298,399,12,1
201,28,4972,299,6,1
119,29,18549,149,4,1
178,25,3619,399,7,1
969,31,15112,159,33,1
206,59,19743,149,6,1
25,21,6466,349.5,2,2
664,25,21850,104.3,23,1
376,41,16547,349,12,1
451,10,6740,374,14,1
270,24,9871,149,10,1
510,14,6004,299,16,1
299,28,14219,299,9,1
81,57,18639,249,3,1
24,0,8242,110,0,1
55,57,1915,249,2,1
147,51,12734,225,5,1
371,16,3077,799,12,1
450,54,14054,399,14,1
238,47,12900,1699,8,1
814,16,4367,932.66,26,1
201,59,3314,299,6,1
754,12,4353,1999,25,1
291,12,19596,949,10,1
964,42,20949,5,32,12
725,51,2429,1064,23,1
83,54,4265,149,2,1
805,31,10914,199,26,1
119,25,4697,249,5,1
939,16,18030,299,30,1
272,6,9817,149,9,1
567,48,10101,549,19,1
331,43,16527,399,10,2
55,6,13569,499,3,1
440,14,2269,799,15,1
541,54,19498,299,19,1
442,30,3333,2599,14,1
21,31,4906,1499,1,1
510,43,2964,449,18,1
78,54,13071,499,3,2
358,19,7856,799,11,1
13,1,13071,242,1,1
872,56,8656,169,28,1
967,31,13286,469,33,1
748,31,5542,599,24,1
447,50,18858,149,14,1
76,32,15568,199,2,1
175,26,10755,99,6,1
240,25,804,240,8,1
24,54,1249,299,1,1
263,56,12811,349,8,1
86,25,10468,149,4,1
818,48,3341,2599,27,1
21,19,19674,1399,0,1
783,26,3141,1180,26,1
206,42,4571,299,8,1
205,57,17224,199,6,1
691,19,9057,149,22,1
808,31,6931,249,26,1
371,13,1000,58,12,1
28,22,560,199,2,1
658,17,1377,499.5,22,1
206,58,1911,249,7,1
567,53,13058,399,18,1
905,39,7895,999,29,1
966,55,4256,99,31,1
110,19,8096,399,4,1
808,7,4873,1199,27,1
868,25,7173,1299,28,1
756,53,3341,2599,25,1
961,22,1730,158.4,32,1
27,44,12551,149,0,1
758,29,9957,499,26,1
118,43,16789,299,5,1
237,45,16664,399,9,1
564,21,15748,549,18,1
263,47,3367,799,8,1
363,43,4845,2199,11,1
1002,21,8398,749,33,1
57,43,6286,299,3,1
111,51,14883,184,4,1
605,25,3851,899,21,1
632,27,14664,349,22,1
784,56,10678,1499,26,1
840,48,2969,28,27,2
394,42,19814,149,14,1
903,22,4178,1590,29,1
268,28,8025,15,10,1
231,25,6390,749,8,1
26,50,2931,99,2,1
727,31,6488,499,23,1
694,33,3675,499.5,23,1
75,51,16786,95,2,1
300,12,19689,1499,10,1
200,54,2971,999,7,1
574,57,3635,1099,19,1
508,47,18424,199,17,1
441,40,20949,5,15,3
540,14,5897,1609,19,1
729,19,18454,199,23,1
296,42,7738,199,9,1
542,56,13120,299,19,1
537,27,8395,199,17,1
632,6,1485,1799,21,1
82,54,8248,149,3,1
325,12,13079,240,11,1
805,31,17048,699,26,1
207,15,4481,899,6,1
16,27,19804,699,0,1
632,27,6835,399,22,1
416,28,21400,399,13,1
843,4,6565,999,27,1
291,58,16501,399,10,2
664,2,20949,5,23,1
208,6,5458,749,8,1
719,14,5039,1999,23,1
662,35,8606,99,22,1
140,2,6589,549,4,1
697,25,13071,599,23,1
117,46,1467,899,4,1
421,31,20609,799,13,1
14,25,14827,619,0,1
810,14,11914,799,27,1
177,30,10715,69,7,1
475,30,4353,1999,15,1
391,21,20231,149,13,1
423,56,16847,349,15,1
876,27,17880,499,30,1
692,43,5319,299,23,3
839,42,6931,249,28,1
875,26,18672,449,28,1
3,0,5916,399,0,1
377,24,5822,1049,12,3
633,41,4907,1799,22,1
370,50,13516,3289.85,12,2
238,52,1459,999.5,7,1
119,27,16316,999,4,1
600,40,8058,500,19,1
51,22,11395,349,2,1
149,54,14251,2999,5,1
508,14,7834,799,17,3
28,38,19191,149,2,1
633,22,10697,400,20,1
604,56,17292,74.5,19,1
632,24,10992,399,22,1
209,17,1915,249,8,1
210,46,15246,789,8,1
88,23,10364,199,2,1
302,19,6471,699,9,1
880,58,10453,449,28,1
358,54,6052,148,11,1
150,54,30,399,5,1
450,25,3734,2599,16,1
302,50,4934,990,9,1
52,54,2972,599,1,1
905,24,15287,1099,31,1
729,31,8740,98,23,1
237,12,6594,440,7,1
416,35,2517,399,13,1
906,2,10551,299,31,1
475,18,16455,399,16,1
877,31,5962,699,30,1
303,38,3333,2599,11,2
119,57,2934,598.7,3,1
848,47,10210,3499,29,1
266,54,10294,199,9,1
575,54,12477,199,19,1
265,16,4610,299,9,1
597,2,19132,299,19,1
746,54,4456,2699,24,1
362,41,16209,299,11,1
539,57,5583,699,18,1
742,21,3774,299,24,1
784,42,20275,99,26,2
58,29,19811,349,3,1
663,55,15072,399,22,1
326,52,13577,1099,11,1
995,42,7791,1799,32,1
999,48,5500,1999,32,1
742,3,6740,499,25,1
565,7,3335,2498.2,18,1
392,12,472,399,12,2
51,7,15274,599,2,1
291,30,17317,149,9,1
754,47,9033,149,24,1
302,51,10389,219,10,1
57,25,12552,149,1,1
375,29,19156,399,12,1
423,31,15023,149,15,1
721,27,8702,399,23,1
263,27,13039,99,8,1
266,54,16234,399,9,1
178,51,13118,167,6,1
931,42,9407,349,31,1
636,28,20764,1099,22,1
394,58,16169,299,14,1
292,6,5612,4390,10,1
324,46,8759,149,11,1
665,31,19916,399,23,1
50,52,2848,99,2,1
453,17,2244,299,16,1
75,19,11496,385.6666667,3,3
29,30,4572,299,1,1
540,53,4907,1499,19,1
535,31,6875,299,18,1
240,28,11587,249,8,1
52,25,6650,449,2,1
81,22,21735,149,2,1
566,21,6472,699,18,1
453,27,20124,349,14,3
840,48,9424,449,27,1
206,16,14343,299,7,1
736,41,4240,499.5,24,2
635,25,16880,199,20,1
782,31,16923,599,25,2
352,43,11811,1819.3,11,1
995,42,5825,249,32,1
83,45,10406,549,2,1
364,6,15044,699,11,1
27,38,5284,599,2,1
570,47,4980,449,18,1
484,25,16287,199,15,1
636,45,16511,549,21,1
291,28,2279,999,10,1
116,50,16536,199,5,1
24,58,18586,399,2,1
362,27,1441,500,11,1
571,54,19759,122.79,18,1
657,51,2817,2496.34,22,1
511,28,4228,899,16,2
809,38,1322,299,27,1
89,31,13071,499,3,1
969,31,6070,1999,32,1
627,38,15041,1999,21,1
269,25,18176,149,10,1
742,47,20949,5,24,2
511,43,14777,199.33,18,1
660,57,16169,299,21,1
56,24,9460,350,3,1
298,44,15833,149,11,1
376,25,16549,199,12,1
148,22,20237,299,6,1
58,22,18187,299,3,1
302,26,7770,1099,10,1
207,29,839,3300,6,1
203,7,8686,199,7,1
808,54,20585,999,26,1
360,37,5243,1699,11,1
602,31,2910,699,20,1
808,28,20226,799,26,1
148,10,2417,220,5,1
962,26,7894,2190,32,1
576,44,8666,149,20,1
394,56,11894,99,14,1
964,16,1537,499.5,31,1
208,7,12064,149,7,1
453,31,2240,199,15,1
515,2,4351,399,17,1
450,42,13881,599,14,1
759,19,20614,1099,25,2
237,42,1905,249,8,1
819,45,2954,686.83,27,1
112,41,13354,30,4,1
235,58,11732,399,8,1
143,28,17136,349,4,1
78,30,18414,699,2,1
844,19,20234,399,27,1
113,42,3738,299,3,1
634,27,4870,999,20,1
847,58,20259,149,28,1
759,31,14312,199,26,1
30,30,20390,1199,0,1
448,14,15833,149,15,1
242,31,5145,449,7,1
994,12,4719,999,32,1
536,53,2814,899,18,1
541,21,9532,399,17,1
263,41,3337,2499,9,2
323,54,12164,199,11,1
732,15,2285,3499,24,1
446,14,7736,299,14,1
760,3,5550,299,26,1
632,43,12204,349,21,1
26,37,6093,349,1,1
446,17,5820,2099,14,1
363,25,2487,1099,11,1
600,15,5822,1049,20,1
633,25,15268,1199,22,1
175,38,4163,1590,6,1
539,7,2737,199,17,1
50,31,213,250,1,1
150,31,12907,699,5,2
602,35,6546,899,20,1
418,7,17362,149,13,1
481,28,9863,699,16,1
327,17,5655,899,11,2
291,24,4420,299,9,1
204,25,3328,1999,6,1
138,54,6954,449,5,1
757,46,7172,1392.35,25,1
755,57,19286,299,25,1
211,6,6738,699,7,1
726,27,8703,499,23,1
332,31,9682,499,10,1
566,37,17225,199,19,1
9,19,19780,149,0,1
12,31,3705,1499,1,1
242,57,4886,899,9,1
300,44,21343,749,10,1
367,19,2345,499.5,12,1
751,42,6738,499,25,1
477,58,21404,399,15,2
208,54,20891,2399,6,1
146,32,10777,399,4,1
748,16,7085,699,25,1
728,25,18840,149,23,1
568,2,7047,399,19,1
21,10,3718,206,0,1
10,41,3076,1399,0,1
730,27,9358,599,24,1
936,38,1560,899.5,32,1
868,25,10748,199,28,1
325,52,11921,549,10,1
840,27,2269,599,28,1
147,35,12841,399,4,1
480,51,18206,167,16,1
383,6,3946,199,12,2
910,25,11575,99,29,2
631,51,8091,260,21,1
354,45,17955,149,11,1
805,41,2416,699,27,1
205,16,1833,1199,7,1
971,49,3237,1998,31,1
664,42,6503,1499,21,1
698,25,15287,949,23,1
910,46,14457,169,31,1
174,18,8827,299,5,1
870,55,15077,899,28,1
902,49,4871,1299,29,1
362,44,11758,149,11,1
535,19,19814,149,17,1
908,21,10484,28,29,1
572,25,20606,849,20,1
743,31,4555,399,25,1
208,15,16898,1499,8,1
574,25,90,399,20,1
26,1,14346,237,1,2
602,7,20784,1099,21,1
267,31,10159,199,9,1
114,57,11192,58,5,1
910,28,19580,398,30,1
603,9,21119,1299,21,3
635,46,6710,599,22,1
576,59,5271,443.94,20,1
24,50,3434,2799,1,1
148,25,21457,199.5,4,1
422,13,15301,595,14,1
545,54,1803,499,17,1
876,15,20731,499,30,1
173,57,11507,699,6,1
607,28,2267,1999,19,1
201,43,5946,299,6,1
540,24,5035,1499,19,1
375,25,1017,349,12,1
879,18,18571,999,28,1
26,27,21546,98,2,1
14,0,18473,110,0,1
366,46,6909,899,12,1
